age,attrition,dailyrate,distancefromhome,education,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,engagementscore,overtimestress,incomeperyearworked,promotiongap,department_Research & Development,department_Sales,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,maritalstatus_Married,maritalstatus_Single,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,tenurecategory_10+ yrs,tenurecategory_3-5 yrs,tenurecategory_6-9 yrs,gender_Male
32,0,1200,1,4,4,3,2,1,4087,25174,4,0,14,2,1,9,3,2,6,5,1,2,2.4,0,5449.333333333333,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
48,0,1108,15,4,3,3,1,1,2367,16530,8,0,12,4,1,10,3,2,8,2,7,6,2.6,0,2840.4,0.7777777777777778,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
34,0,479,7,4,1,3,1,4,2972,22061,1,0,13,3,0,1,4,1,1,0,0,0,2.4,0,35664.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
55,0,685,26,5,3,2,5,4,19586,23037,1,0,21,3,1,36,3,3,36,6,2,13,3.0,0,6528.666666666667,0.05405405405405406,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
34,0,1351,1,4,2,3,2,4,5484,13008,9,0,17,2,1,9,3,2,2,2,2,1,2.6,0,7312.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
26,0,474,3,3,1,3,1,4,2061,11133,1,0,21,1,0,1,5,3,1,0,0,0,2.4,0,24732.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
38,0,1245,14,3,3,3,2,2,9924,12355,0,0,11,4,1,10,3,3,9,8,7,7,3.0,0,11908.8,0.7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
38,0,437,16,3,2,3,2,2,4198,16379,2,0,12,2,0,8,5,4,3,2,1,2,2.6,0,6297.0,0.25,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
36,0,884,1,4,2,3,2,3,6815,21447,6,0,13,1,0,15,5,3,1,0,0,0,2.4,0,5452.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
29,0,1370,3,1,2,3,1,1,4723,16213,1,1,18,4,0,10,3,3,10,9,1,5,2.6,0,5667.6,0.09090909090909091,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
35,0,670,10,4,1,3,2,3,6142,4223,3,1,16,3,0,10,4,3,5,2,0,4,2.6,0,7370.4,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
39,0,1462,6,3,4,4,3,3,8237,4658,2,0,11,1,1,11,3,3,7,6,7,6,3.0,0,8985.818181818182,0.875,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
29,0,995,2,1,1,3,2,4,8853,24483,1,0,19,4,1,6,0,4,6,4,1,3,3.2,0,17706.0,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
50,0,264,9,3,3,3,5,3,19331,19519,4,1,16,3,1,27,2,3,1,0,0,0,3.0,0,8591.555555555555,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
23,0,977,10,3,4,4,1,3,2073,12826,2,0,16,4,1,4,2,3,2,2,2,2,3.6,0,6219.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
36,0,1302,6,4,1,4,2,1,5562,19711,3,1,13,4,1,9,3,3,3,2,0,2,2.6,0,7416.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
42,0,1059,9,2,4,2,5,4,19613,26362,8,0,22,4,0,24,2,3,1,0,0,1,3.4,0,9806.5,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
35,0,750,28,3,2,4,2,3,3407,25348,1,0,17,4,2,10,3,2,10,9,6,8,3.0,0,4088.4,0.5454545454545454,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
34,0,653,10,4,4,2,2,3,5063,15332,1,0,14,2,1,8,3,2,8,2,7,7,2.6,0,7594.5,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
40,0,118,14,2,4,3,2,1,4639,11262,1,0,15,3,1,5,2,3,5,4,1,2,2.8,0,11133.6,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
43,0,990,27,3,4,4,1,2,4876,5855,5,0,12,3,1,8,0,3,6,4,0,2,3.2,0,7314.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
35,0,1349,7,2,3,2,1,4,2690,7713,1,0,18,4,1,1,5,2,1,0,0,1,3.0,0,32280.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
46,0,563,1,4,4,4,4,1,17567,3156,1,0,15,2,0,27,5,1,26,0,0,12,2.4,0,7807.555555555556,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
28,1,329,24,3,3,3,1,2,2408,7324,1,1,17,3,3,1,3,3,1,1,0,0,2.8,0,28896.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
22,0,457,26,2,2,2,1,3,2814,10293,1,1,14,2,0,4,2,2,4,2,1,3,2.2,0,8442.0,0.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50,0,1234,20,5,2,3,4,3,11245,20689,2,1,15,3,1,32,3,3,30,8,12,13,2.8,0,4216.875,0.3870967741935484,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
32,0,634,5,4,2,4,1,4,3312,18783,3,0,17,4,2,6,3,3,3,2,0,2,3.4,0,6624.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
44,0,1313,7,3,2,3,5,4,19049,3549,0,1,14,4,1,23,4,2,22,7,1,10,3.0,0,9938.608695652174,0.043478260869565216,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30,0,241,7,3,2,2,1,2,2141,5348,1,0,12,2,1,6,3,2,6,4,1,1,2.0,0,4282.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
45,0,1015,5,5,3,1,2,1,5769,23447,1,1,14,1,0,10,3,3,10,7,1,4,1.8,0,6922.8,0.09090909090909091,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
45,0,336,26,3,1,2,2,1,4385,24162,1,0,15,1,1,10,2,3,10,7,4,5,1.6,0,5262.0,0.36363636363636365,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
31,0,715,2,4,4,3,2,1,5332,21602,7,0,13,4,0,10,3,3,5,2,0,3,3.0,0,6398.4,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
36,0,559,12,4,3,3,2,3,4663,12421,9,1,12,2,2,7,2,3,3,2,1,1,2.8,0,7993.714285714285,0.25,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
34,0,426,10,4,3,4,2,4,4724,17000,1,0,13,1,1,9,3,3,9,7,7,2,3.0,0,6298.666666666667,0.7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
49,0,722,25,4,3,3,1,1,3211,22102,1,0,14,4,1,10,3,2,9,6,1,4,2.6,0,3853.2,0.1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
39,0,1387,10,5,2,3,2,1,5377,3835,2,0,13,4,3,10,3,3,7,7,7,7,2.6,0,6452.4,0.875,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
27,0,1302,19,3,4,2,1,1,4066,16290,1,0,11,1,2,7,3,3,7,7,0,7,2.2,0,6970.285714285715,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
35,0,819,18,5,2,4,2,1,5208,26312,1,0,11,4,0,16,2,3,16,15,1,10,2.8,0,3906.0,0.058823529411764705,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
28,0,580,27,3,2,1,2,1,4877,20460,0,0,21,2,1,6,5,2,5,3,0,0,1.6,0,9754.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
21,0,546,5,1,3,3,1,4,3117,26009,1,0,18,3,0,3,2,3,2,2,2,2,3.2,0,12468.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
18,1,544,3,2,2,3,1,4,1569,18420,1,1,12,3,0,0,2,4,0,0,0,0,3.2,0,7213.333333333333,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
47,0,1176,26,4,4,3,5,3,19658,5220,3,0,11,3,1,27,2,3,5,2,1,0,3.2,0,8736.888888888889,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
39,0,170,3,2,3,2,2,3,3069,10302,0,0,15,4,1,11,3,3,10,8,0,7,3.0,0,3348.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
40,0,884,15,3,1,2,3,3,10435,25800,1,0,13,4,2,18,2,3,18,15,14,12,2.6,0,6956.666666666667,0.7368421052631579,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
35,0,208,8,4,3,3,2,3,4148,12250,1,0,12,4,1,15,5,3,14,11,2,9,3.2,0,3318.4,0.13333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
37,0,671,19,3,3,3,2,3,5768,26493,3,0,17,1,3,9,2,2,4,3,0,2,2.4,0,7690.666666666667,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
39,0,711,4,3,1,3,2,3,5042,3140,0,0,13,4,0,10,2,1,9,2,3,8,2.4,0,6050.4,0.3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,0,1329,2,2,4,2,2,4,5770,5388,1,0,19,1,2,10,3,3,10,7,3,9,2.8,0,6924.0,0.2727272727272727,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,0,397,2,2,4,2,3,3,7756,14199,3,1,19,4,1,10,6,4,5,4,0,2,3.4,0,9307.2,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
35,1,737,10,3,4,2,3,1,10306,21530,9,0,17,3,0,15,3,3,13,12,6,0,2.6,0,8244.8,0.42857142857142855,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
37,0,1470,10,3,2,3,1,2,3936,9953,1,0,11,1,1,8,2,1,8,4,7,7,1.8,0,5904.0,0.7777777777777778,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
40,0,448,16,3,3,3,3,4,7945,19948,6,1,15,4,0,18,2,2,4,2,3,3,3.2,0,5296.666666666667,0.6,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
44,0,602,1,5,1,3,2,4,5743,10503,4,1,11,3,0,14,3,3,10,7,0,2,2.8,0,4922.571428571428,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
48,0,365,4,5,3,2,4,4,15202,5602,2,0,25,2,1,23,3,3,2,2,2,2,2.8,0,7931.478260869565,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
35,1,763,15,2,1,1,2,4,5440,22098,6,1,14,4,2,7,2,2,2,2,2,2,2.4,0,9325.714285714286,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,0,567,2,1,1,3,1,4,3760,17218,1,1,13,3,0,6,2,3,6,3,1,3,2.8,0,7520.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,0,486,8,3,2,4,1,3,3517,22490,7,0,17,1,0,5,0,3,3,2,0,2,2.6,0,8440.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
27,0,591,2,3,4,3,1,4,2580,6297,2,0,13,3,0,6,0,2,4,2,1,2,3.2,0,5160.0,0.2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
40,1,1329,7,3,1,3,1,1,2166,3339,3,1,14,2,0,10,3,1,4,2,0,3,1.6,0,2599.2,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
29,0,469,10,3,3,2,2,3,5869,23413,9,0,11,3,0,8,2,3,5,2,1,4,2.8,0,8803.5,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
36,0,711,5,4,2,3,3,1,8008,22792,4,0,12,3,2,9,6,3,3,2,0,2,2.4,0,10677.333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
25,0,772,2,1,4,4,2,3,5206,4973,1,0,17,3,2,7,6,3,7,7,0,7,3.4,0,8924.57142857143,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
39,0,492,12,3,4,3,2,2,5295,7693,4,0,21,3,0,7,3,3,5,4,1,0,3.0,0,9077.142857142857,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
49,0,301,22,4,1,3,4,2,16413,3498,3,0,16,2,2,27,2,3,4,2,1,2,2.2,0,7294.666666666667,0.2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
50,0,813,17,5,4,2,3,1,13269,21981,5,0,15,3,3,19,3,3,14,11,1,11,2.6,0,8380.421052631578,0.06666666666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
20,0,1141,2,3,3,3,1,3,2783,13251,1,0,19,1,0,2,3,3,2,2,2,2,2.6,0,16698.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
34,0,1130,3,3,4,3,2,2,5433,19332,1,0,12,3,1,11,2,3,11,8,7,9,3.0,0,5926.909090909091,0.5833333333333334,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
36,0,311,7,3,1,3,1,2,2013,10950,2,0,11,3,0,15,4,3,4,3,1,3,2.4,0,1610.4,0.2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
49,0,465,6,1,3,2,4,3,13966,11652,2,1,19,2,1,30,3,3,15,11,2,12,2.6,0,5586.4,0.125,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
36,0,894,1,4,4,2,2,3,4374,15411,0,0,15,3,0,4,6,3,3,2,1,2,3.0,0,13122.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
36,0,1040,3,2,4,4,2,1,6842,26308,6,0,20,1,1,13,3,3,5,4,0,4,2.6,0,6315.692307692308,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
54,0,584,22,5,2,3,4,3,17426,18685,3,0,25,3,1,36,6,3,10,8,4,7,2.8,0,5808.666666666667,0.36363636363636365,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
43,0,1291,15,2,3,2,4,3,17603,3525,1,0,24,1,1,14,3,3,14,10,6,11,2.4,0,15088.285714285714,0.4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
35,1,880,12,4,4,3,2,4,4581,10414,3,1,24,1,0,13,2,4,11,9,6,7,3.2,0,4228.615384615385,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
38,0,1189,1,3,4,3,2,4,4735,9867,7,0,15,4,2,19,4,4,13,11,2,9,3.8,0,2990.5263157894738,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
29,0,991,5,3,1,2,2,2,4187,3356,1,1,13,2,1,10,3,2,10,0,0,9,1.8,0,5024.4,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
33,0,392,2,4,4,3,2,4,5505,3921,1,0,14,3,2,6,5,3,6,2,0,4,3.4,0,11010.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
32,0,977,2,3,4,3,2,2,5470,25518,0,0,13,3,2,10,4,2,9,5,1,6,2.8,0,6564.0,0.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
31,0,1112,5,4,1,3,2,4,5476,22589,1,0,11,1,2,10,2,3,10,0,0,2,2.4,0,6571.2,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
49,0,464,16,3,4,3,1,1,2587,24941,4,1,16,2,1,17,2,2,2,2,2,2,2.4,0,1826.1176470588234,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38,0,148,2,3,4,2,1,2,2440,23826,1,0,22,2,0,4,3,3,4,3,3,3,2.6,0,7320.0,0.6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
47,0,1225,2,4,2,4,4,2,15972,21086,6,0,14,3,3,29,2,3,3,2,1,2,2.8,0,6609.103448275862,0.25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
49,0,809,1,3,3,3,4,3,15379,22384,4,0,14,1,0,23,2,3,8,7,0,0,2.6,0,8023.826086956522,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
41,0,1206,23,2,4,3,3,3,7082,11591,3,1,16,4,0,21,2,3,2,0,0,2,3.4,0,4046.8571428571427,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
20,0,727,9,1,4,3,1,1,2728,21082,1,0,11,1,0,2,3,3,2,2,0,2,2.4,0,16368.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
33,0,530,16,3,3,3,2,4,5368,16130,1,1,25,3,1,7,2,3,6,5,1,2,3.2,0,9202.285714285714,0.14285714285714285,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,0,1351,26,4,1,3,2,3,5347,7419,6,0,14,2,2,10,2,2,3,2,0,2,2.2,0,6416.4,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
44,0,528,1,3,3,3,1,4,3195,4167,4,1,18,1,3,8,2,3,2,2,2,2,2.8,0,4792.5,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23,1,1320,8,1,4,2,1,3,3989,20586,1,1,11,1,0,5,2,3,5,4,1,2,2.6,0,9573.6,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
38,0,1495,4,2,4,3,1,3,3306,26176,7,0,19,4,1,7,5,2,0,0,0,0,3.2,0,5667.428571428572,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
53,0,1395,24,4,2,4,3,4,7005,3458,3,0,15,3,0,11,2,3,4,3,1,2,3.2,0,7641.818181818182,0.2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
48,1,708,7,2,4,3,1,3,2655,11740,2,1,11,3,2,19,3,3,9,7,7,7,3.2,0,1676.842105263158,0.7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
32,1,1259,2,4,4,3,1,2,1393,24852,1,0,12,1,0,1,2,3,1,0,0,0,2.6,0,16716.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
26,0,786,7,3,4,3,1,4,2570,11925,1,0,20,3,0,7,5,3,7,7,5,7,3.4,0,4405.714285714285,0.625,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
55,0,1441,22,3,1,2,1,2,3537,23737,5,0,12,4,1,8,1,3,4,2,1,2,2.4,0,5305.5,0.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
34,0,1157,5,2,2,2,2,4,3986,11912,1,0,14,3,1,15,3,4,15,10,4,13,3.0,0,3188.8,0.25,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
60,0,370,1,4,3,1,3,4,10883,20467,3,0,20,3,1,19,2,4,1,0,0,0,3.0,0,6873.473684210527,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
33,0,267,21,3,2,4,1,2,2028,13637,1,0,18,4,3,14,6,3,14,11,2,13,3.0,0,1738.2857142857142,0.13333333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
37,0,1278,1,4,3,1,2,4,9525,7677,1,0,14,3,2,6,2,2,6,3,1,3,2.6,0,19050.0,0.14285714285714285,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
34,0,678,19,3,2,2,1,4,2929,20338,1,0,12,2,0,10,3,3,10,9,8,7,2.6,0,3514.8,0.7272727272727273,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
23,1,427,7,3,3,3,1,4,2275,25103,1,1,21,2,1,3,2,3,3,2,0,2,3.0,0,9100.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
44,0,921,2,3,3,4,3,4,7879,14810,1,1,19,2,1,9,2,3,8,7,6,7,3.2,0,10505.333333333334,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
35,0,146,2,4,1,2,1,4,4930,13970,0,1,14,3,0,6,2,4,5,4,1,4,2.8,0,9860.0,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
43,0,1179,2,3,4,3,2,4,7847,6069,1,1,17,1,1,10,3,3,10,9,8,8,3.0,0,9416.4,0.7272727272727273,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
24,0,581,9,3,3,4,1,3,4401,17616,1,0,16,4,1,5,1,3,5,3,0,4,3.4,0,10562.4,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
41,0,918,6,3,4,3,3,3,9241,15869,1,0,12,2,0,10,3,3,10,8,8,7,3.0,0,11089.2,0.7272727272727273,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
29,0,1082,9,4,4,3,1,3,2974,25412,9,0,17,3,1,9,2,3,5,3,1,2,3.2,0,3965.3333333333335,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
36,0,530,2,4,3,3,2,4,4502,7439,3,0,15,3,0,17,2,2,13,7,6,7,3.0,0,3177.8823529411766,0.42857142857142855,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
45,0,1238,1,1,3,2,3,3,10748,3395,3,0,23,4,1,25,3,2,23,15,14,4,2.8,0,5159.04,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
24,1,240,22,1,4,1,1,3,1555,11585,1,0,11,3,1,1,2,3,1,0,0,0,2.8,0,18660.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
47,1,1093,9,3,3,1,4,3,12936,24164,7,0,11,3,0,25,3,1,23,5,14,10,2.2,0,6209.28,0.5833333333333334,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
26,0,390,17,4,4,1,1,3,2305,6217,1,0,15,3,3,3,3,4,3,2,0,2,3.0,0,9220.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
45,0,1005,28,2,4,2,4,2,16704,17119,1,0,11,3,0,21,2,3,21,6,8,6,2.8,0,9545.142857142857,0.36363636363636365,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
32,0,585,10,3,1,3,1,3,3433,17360,6,0,13,1,1,10,3,2,5,2,1,3,2.0,0,4119.6,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
31,0,741,2,4,2,3,1,3,3477,18103,1,0,14,4,1,6,2,4,5,2,0,3,3.2,0,6954.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
41,0,552,4,3,3,1,2,2,6430,20794,6,0,19,2,1,10,4,3,3,2,1,2,2.2,0,7716.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40,0,369,8,2,2,3,2,1,6516,5041,2,1,16,2,1,18,3,3,1,0,0,0,2.2,0,4344.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
24,0,506,29,1,2,3,1,1,3907,3622,1,0,13,2,3,6,2,4,6,2,1,2,2.4,0,7814.0,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
46,0,717,13,4,3,3,2,2,5562,9697,6,0,14,4,0,19,3,3,10,7,0,9,3.0,0,3512.842105263158,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
35,0,1370,27,4,4,3,2,3,6883,5151,2,0,16,2,1,17,3,3,7,7,0,7,3.0,0,4858.588235294118,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
